date,open,high,low,close,sma_20,upper_bb,lower_bb,rsie
1989-02-10,296.06,296.06,291.96,292.02,292.058,302.7801317597589,281.3358682402411,41.92373010364088
1989-02-13,292.02,293.07,290.88,292.54,292.47799999999995,302.5314269621932,282.4245730378067,44.266606734163325
1989-02-14,292.54,294.37,291.41,291.81,292.89099999999996,302.0379267775371,283.7440732224628,41.551394789616005
1989-02-15,291.81,294.42,291.49,294.24,293.2765,301.93128334430054,284.62171665569946,52.695833871378994
1989-02-16,294.24,295.15,294.22,294.81,293.67150000000004,301.8084702754217,285.53452972457836,55.01721724786085
1989-02-17,294.81,297.12,294.69,296.76,294.178,301.7079279370242,286.6480720629758,62.31686871727393
1989-02-21,296.76,297.04,295.16,295.98,294.752,300.77508051974246,288.72891948025756,57.97474167019848
1989-02-22,295.98,295.98,290.76,290.91,294.873,300.44687930675286,289.2991206932471,38.07648535094726
1989-02-23,290.91,292.05,289.83,292.05,295.0185,300.0916959199342,289.94530408006585,43.13974073449943
1989-02-24,292.05,292.05,287.13,287.13,294.7905,300.8143490055809,288.76665099441914,30.65695717057274
1989-02-27,287.13,288.12,286.26,287.82,294.4905,301.26829804329725,287.71270195670274,33.75862402851864
1989-02-28,287.82,289.42,287.63,288.86,294.184,301.4065127570847,286.9614872429153,38.53963300515762
1989-03-01,288.86,290.28,286.46,287.11,293.666,301.36643717145444,285.96556282854556,33.802728903223525
1989-03-02,287.11,290.32,287.11,289.95,293.30899999999997,301.00309041851995,285.61490958148,46.187741107097615
1989-03-03,289.94,291.18,289.44,291.18,293.026,300.5884874771497,285.4635125228503,50.78877280989642
1989-03-06,291.2,294.81,291.18,294.81,292.918,300.3029422903311,285.5330577096689,61.88587087864905
1989-03-07,294.81,295.16,293.5,293.87,292.8095,300.0639214466943,285.55507855330575,57.9793705914621
1989-03-08,293.87,295.62,293.51,294.08,292.53200000000004,299.07789176104467,285.9861082389554,58.652174302740434
1989-03-09,294.08,294.69,293.85,293.93,292.296,298.2243774295597,286.3676225704403,57.8882746684786
1989-03-10,293.93,293.93,291.6,292.88,292.137,297.8051867517379,286.4688132482621,52.378300816646664
1989-03-13,292.88,296.18,292.88,295.32,292.302,298.14526729078204,286.458732709218,62.06094326699986
1989-03-14,295.32,296.29,294.63,295.14,292.43199999999996,298.41165885314064,286.4523411468593,61.0051327835424
1989-03-15,295.14,296.78,295.14,296.67,292.675,298.936583791573,286.413416208427,66.58117008340602
1989-03-16,296.67,299.99,296.66,299.44,292.93500000000006,299.8662306190661,286.00376938093405,74.26773752537542
1989-03-17,299.44,299.44,291.08,292.69,292.829,299.70411117613037,285.95388882386965,45.10053381686645
1989-03-20,292.69,292.69,288.56,289.92,292.48699999999997,299.2177498604653,285.75625013953464,38.02872832720521
1989-03-21,289.92,292.38,289.92,291.33,292.2545,298.79579707079307,285.71320292920694,43.25468589623458
1989-03-22,291.33,291.46,289.9,290.49,292.2335,298.7956346815569,285.67136531844307,40.884707194887206
1989-03-23,290.49,291.51,288.56,288.98,292.08000000000004,298.8018888322874,285.3581111677127,36.7124573824245
1989-03-27,288.98,290.57,288.07,290.57,292.252,298.60659088085947,285.89740911914055,43.6937250922719
1989-03-28,290.57,292.32,290.57,291.59,292.44050000000004,298.4561619270864,286.4248380729137,47.9441880740265
1989-03-29,291.59,292.75,291.42,292.35,292.61499999999995,298.3910503715497,286.8389496284502,51.11668643242768
1989-03-30,292.35,293.8,291.5,292.52,292.8855,298.0504363373001,287.7205636626999,51.873690094722654
1989-03-31,292.52,294.96,292.52,294.87,293.1315,298.1749836540195,288.0880163459805,61.40645466453388
1989-04-03,294.87,297.04,294.62,296.39,293.392,298.5480229471482,288.2359770528518,66.37692379981627
1989-04-04,296.4,296.4,294.72,295.31,293.41700000000003,298.6067108731902,288.22728912680986,60.037716615843415
1989-04-05,295.31,296.43,295.28,296.24,293.5355,298.8748375303587,288.1961624696413,63.50113009088086
1989-04-06,296.22,296.24,294.52,295.29,293.596,298.98847194560614,288.20352805439387,57.615635472624575
1989-04-07,295.29,297.62,294.35,297.16,293.75750000000005,299.3806284605768,288.1343715394233,64.98628292496838
1989-04-10,297.16,297.94,296.85,297.11,293.969,299.768593089169,288.169406910831,64.63948685490502
1989-04-11,297.11,298.87,297.11,298.49,294.12749999999994,300.24700075362523,288.00799924637465,69.77592919442397
1989-04-12,298.49,299.81,298.49,298.99,294.32000000000005,300.80491366658754,287.83508633341256,71.50627127030997
1989-04-13,298.99,299.0,296.27,296.4,294.3065,300.771910069621,287.84108993037904,53.276151492633964
1989-04-14,296.4,301.38,296.4,301.36,294.4025,301.2354230086427,287.5695769913572,70.11291887152507
1989-04-17,301.36,302.01,300.71,301.72,294.854,302.36971098292634,287.33828901707363,70.98842686244924
1989-04-18,301.72,306.25,301.72,306.02,295.659,304.3123568782921,287.00564312170786,79.33250434698101
1989-04-19,306.02,307.68,305.36,307.15,296.45,306.2530285331104,286.64697146688957,80.99033233967347
1989-04-20,307.15,307.96,304.53,306.19,297.235,307.53056368436756,286.93943631563246,75.08624597558378
1989-04-21,306.19,309.61,306.19,309.61,298.2665,309.19410150887455,287.33889849112546,80.83049438680007
1989-04-24,309.61,309.61,307.83,308.69,299.1725,310.41345683321606,287.93154316678397,75.43215501125286
1989-04-25,308.69,309.65,306.74,306.75,299.9305,311.0626128178518,288.7983871821482,64.88801327409783
1989-04-26,306.78,307.3,306.07,306.93,300.65950000000004,311.60951941838744,289.70948058161264,65.40571282494494
1989-04-27,306.93,310.45,306.93,309.58,301.5125,312.4507051351602,290.57429486483977,72.33481848912106
1989-04-28,309.58,309.65,308.48,309.64,302.25100000000003,313.2948015956511,291.20719840434896,72.47882860373684
1989-05-01,309.64,309.64,307.4,309.12,302.8875,313.97628594274875,291.79871405725123,68.89264648778436
1989-05-02,309.13,310.45,308.12,308.12,303.528,314.24759661455766,292.8084033854424,62.077149865735706
1989-05-03,308.12,308.52,307.11,308.16,304.12399999999997,314.4559380155796,293.79206198442034,62.24951723231197
1989-05-04,308.16,308.4,307.32,307.77,304.748,314.31244864561563,295.18355135438435,59.22131652213318
1989-05-05,307.77,310.69,306.98,307.61,305.27049999999997,314.2109685500602,296.3300314499397,57.888278352042086
1989-05-08,307.61,307.61,304.74,306.0,305.71500000000003,313.78917846561586,297.6408215343842,45.89399747136643
1989-05-09,306.0,306.99,304.06,305.19,306.05,313.3840474931279,298.7159525068721,40.966570061356116
1989-05-10,305.19,306.25,304.85,305.8,306.3905,312.9341879188132,299.8468120811867,46.0041022777815
1989-05-11,305.8,307.34,305.8,306.95,306.918,311.4678899928725,302.36811000712754,54.45784963013911
1989-05-12,306.95,313.84,306.95,313.84,307.54200000000003,312.30075525519203,302.78324474480803,78.12918487521517
1989-05-15,313.84,316.16,313.84,316.16,308.264,313.64458654598315,302.8834134540169,81.80376294670978
1989-05-16,316.16,316.16,314.99,315.28,308.727,314.83854593241966,302.6154540675803,76.20047690944193
1989-05-17,315.28,317.94,315.11,317.48,309.2435,316.4430592701271,302.0439407298729,80.12709590727657
1989-05-18,317.48,318.52,316.54,317.97,309.83250000000004,317.8600758286093,301.8049241713908,80.93544416481848
1989-05-19,317.97,321.38,317.97,321.24,310.414,319.9220916232253,300.9059083767747,85.48248642103003
1989-05-22,321.24,323.06,320.45,321.98,311.0785,321.8526118085443,300.30438819145576,86.33360144056734
1989-05-23,321.98,321.98,318.2,318.32,311.65700000000004,322.6918464325213,300.6221535674788,64.68996604787154
1989-05-24,318.32,319.14,317.58,319.14,312.26750000000004,323.5494723452884,300.9855276547117,66.83907141254798
1989-05-25,319.14,319.6,318.42,319.17,312.747,324.35840292533965,301.1355970746604,66.92405345478508
1989-05-26,319.17,321.59,319.14,321.59,313.3445,325.49983060451706,301.1891693954829,73.29418421434302
1989-05-30,321.59,322.53,317.83,319.05,313.841,326.080697106669,301.601302893331,59.432232868259845
1989-05-31,319.05,321.3,318.68,320.52,314.461,326.7366891113182,302.18531088868184,63.98122623133297
1989-06-01,320.51,322.57,320.01,321.97,315.1515,327.4883191328084,302.8146808671916,68.05781907786935
1989-06-02,321.97,325.63,321.97,325.52,316.039,328.68979469107074,303.38820530892923,75.79633668632914
1989-06-05,325.52,325.93,322.02,322.03,316.76,329.02590996902603,304.49409003097395,59.45680046347134
1989-06-06,322.03,324.48,321.27,324.24,317.67199999999997,329.26317195835895,306.080828041641,64.97375981501477
1989-06-07,324.24,327.39,324.24,326.95,318.76000000000005,329.46949996374747,308.05050003625263,70.6287201224668
1989-06-08,326.95,327.37,325.92,326.75,319.8075,329.19648542805555,310.41851457194446,69.67087364271279
1989-06-09,326.75,327.32,325.16,326.69,320.7945,328.4899818596659,313.0990181403342,69.34533616785882
1989-06-12,326.69,326.69,323.73,326.24,321.4145,328.73997817730196,314.089021822698,66.65032138342116
1989-06-13,326.24,326.24,322.96,323.91,321.802,328.76826638653966,314.8357336134604,54.09113976544868
1989-06-14,323.91,324.89,322.8,323.83,322.22950000000003,328.52792578492677,315.9310742150733,53.69033105836159
1989-06-15,323.83,323.83,319.21,320.08,322.3595,328.3447079944352,316.3742920055648,38.32902923768767
1989-06-16,319.96,321.36,318.69,321.35,322.5285,328.17302328879094,316.8839767112091,44.53065221151149
1989-06-19,321.35,321.89,320.4,321.89,322.56100000000004,328.1817206879937,316.9402793120064,47.13861310061772
1989-06-20,321.89,322.78,321.03,321.25,322.5245,328.1705306503836,316.87846934961635,44.29089748805551
1989-06-21,321.25,321.87,319.25,320.48,322.6325,328.016448365262,317.24855163473796,40.86386723647265
1989-06-22,320.48,322.34,320.2,322.32,322.7915,327.92307931981924,317.65992068018073,51.26181860694345
1989-06-23,322.32,328.0,322.32,328.0,323.233,328.5680286340489,317.8979713659511,70.03100535229436
1989-06-26,328.0,328.15,326.31,326.6,323.4835,328.96224851247644,318.00475148752355,63.11814234361688
1989-06-27,326.6,329.19,326.59,328.44,323.95300000000003,329.44139196082,318.46460803918006,67.92029199712528
1989-06-28,328.44,328.44,324.3,325.81,324.2175,329.51586866649706,318.9191313335029,55.913535811657475
1989-06-29,325.81,325.81,319.54,319.68,324.103,329.6966208026656,318.5093791973344,37.896653517356135
1989-06-30,319.67,319.97,314.38,317.98,323.726,329.9034033038771,317.5485966961229,34.354386942298746
1989-07-03,317.98,319.27,317.27,319.23,323.586,330.0457063645025,317.1262936354975,39.177769629926516
1989-07-05,319.23,321.22,317.26,320.64,323.40600000000006,329.98843723857703,316.8235627614231,44.48662227490314
1989-07-06,320.64,321.55,320.45,321.55,323.13599999999997,329.5471265123768,316.72487348762314,47.87472723754707
1989-07-07,321.55,325.87,321.08,324.91,323.044,329.2873776283621,316.80062237163787,58.63135797430261
1989-07-10,324.93,327.07,324.91,327.07,323.063,329.35521774975507,316.7707822502449,64.12304606656946
1989-07-11,327.07,330.42,327.07,328.78,323.19,329.8443250675834,316.5356749324166,68.00306020526635
1989-07-12,328.78,330.39,327.92,329.81,323.485,330.76721626182683,316.2027837381732,70.23993004567419
1989-07-13,329.81,330.37,329.08,329.95,323.791,331.62748927839056,315.95451072160944,70.56268225455611
1989-07-14,329.96,331.89,327.13,331.84,324.379,332.7870184786098,315.97098152139023,74.81695384995473
1989-07-17,331.78,333.02,331.02,332.44,324.9335,333.94174949405647,315.9252505059435,76.0830595156616
1989-07-18,332.42,332.44,330.75,331.35,325.4065,334.72981153048823,316.08318846951175,68.82937487514788
1989-07-19,331.37,335.73,331.35,335.73,326.1305,336.30481539141607,315.9561846085839,78.38442567586699
1989-07-20,335.74,337.4,333.22,333.51,326.78200000000004,337.10054865354545,316.46345134645463,66.46844529124179
1989-07-21,333.5,335.91,332.46,335.9,327.46099999999996,338.31652762420094,316.60547237579897,71.79471675841583
1989-07-24,335.9,335.9,333.44,333.67,327.74449999999996,338.94981354218777,316.53918645781215,61.310018765648024
1989-07-25,333.67,336.29,332.6,333.88,328.1085,339.62590152528014,316.59109847471984,61.91436658603686
1989-07-26,333.88,338.05,333.19,338.05,328.589,340.93656298136335,316.24143701863665,71.9524029986753
1989-07-27,338.05,342.0,338.05,341.99,329.398,343.03209287121217,315.7639071287879,78.21274628362247
1989-07-28,341.94,342.96,341.3,342.15,330.5215,344.48309585961255,316.55990414038746,78.43825229180538
1989-07-31,342.13,346.08,342.02,346.08,331.92650000000003,346.22553533734794,317.62746466265213,83.32867342844287
1989-08-01,346.08,347.99,342.93,343.75,333.15250000000003,347.06749739961714,319.2375026003829,72.13618291326021
1989-08-02,343.75,344.34,342.47,344.34,334.3375,347.794972782212,320.8800272177879,73.18838518683806
1989-08-03,344.34,345.22,343.81,344.74,335.497,348.2953964455986,322.6986035544014,73.9576823719107
1989-08-04,344.74,345.42,342.6,343.92,336.4475,348.74930453171817,324.1456954682818,69.2572462091342
1989-08-07,343.92,349.42,343.91,349.41,337.5645,350.32936538984285,324.79963461015717,79.38080126514106
1989-08-08,349.41,349.84,348.28,349.35,338.593,351.6881804714062,325.4978195285938,79.05253000033478
1989-08-09,349.3,351.0,346.86,346.94,339.4495,352.3654818992131,326.5335181007869,66.33816823317329
1989-08-10,346.94,349.78,345.31,348.25,340.3645,353.0374807485207,327.69151925147935,69.422640888026
1989-08-11,348.28,351.18,344.01,344.74,341.0095,353.15795448258876,328.86104551741124,54.097510268339455
1989-08-14,344.71,345.44,341.96,343.06,341.5405,353.02190368274086,330.05909631725916,48.218951202546805
1989-08-15,343.06,345.03,343.05,344.71,342.2085,352.7059428464997,331.71105715350035,53.89637427492948
1989-08-16,344.71,346.37,344.71,345.66,342.70500000000004,352.8455294162505,332.5644705837496,57.02654654450852
1989-08-17,345.66,346.39,342.97,344.45,343.252,352.4395994230064,334.0644005769936,51.85269282532545
1989-08-18,344.45,346.03,343.89,346.03,343.7585,352.33621230694894,335.1807876930511,57.64276877820798
1989-08-21,346.03,346.25,340.55,340.67,344.1085,351.43261237659505,336.78438762340494,39.19342034523473
1989-08-22,340.67,341.25,339.0,341.19,344.47400000000005,350.2052822116174,338.7427177883827,41.2966446211182
1989-08-23,341.19,344.8,341.19,344.7,344.8065,349.67526737883423,339.9377326211658,53.754791166606644
1989-08-24,344.7,351.52,344.7,351.52,345.283,350.8117881987912,339.75421180120884,68.66410782558799
1989-08-25,351.52,352.73,350.09,350.52,345.7015,351.49265941484464,339.9103405851554,65.11254736536443
1989-08-28,350.52,352.09,349.08,352.09,346.002,352.4610519102008,339.5429480897992,68.101425862099
1989-08-29,352.09,352.12,348.86,349.84,346.3065,352.89151096987734,339.7214890301227,59.650848212745714
1989-08-30,349.84,352.27,348.66,350.65,346.62199999999996,353.4117650528868,339.83223494711314,61.62867127855032
1989-08-31,350.65,351.45,350.21,351.45,346.9575,354.0136026218617,339.90139737813826,63.65871850116478
1989-09-01,351.45,353.9,350.88,353.73,347.448,354.963938432826,339.93206156717395,69.04430101255629
1989-09-05,353.73,354.13,351.82,352.56,347.6055,355.42061753622284,339.7903824637772,63.474606388865254
1989-09-06,352.56,352.56,347.98,349.24,347.59999999999997,355.41010142125185,339.7898985787481,50.21242721773572
1989-09-07,349.24,350.31,348.15,348.35,347.6705,355.48097198518076,339.86002801481925,47.164332907299695
1989-09-08,348.35,349.18,345.74,348.76,347.696,355.51776020031895,339.8742397996811,48.81589186609288
1989-09-11,348.76,348.76,345.91,347.66,347.842,355.5394598680842,340.1445401319158,44.50893226423302
1989-09-12,347.66,349.46,347.5,348.7,348.12399999999997,355.4899226741677,340.75807732583223,49.38098336513842
1989-09-13,348.7,350.1,345.46,345.46,348.1615,355.461582984368,340.86141701563196,37.5347173481292
1989-09-14,345.46,345.61,342.55,343.16,348.0365,355.59787351764857,340.4751264823514,31.370547727783432
1989-09-15,343.16,345.06,341.37,345.06,348.067,355.5721732333685,340.5618267666315,40.65949209495407
1989-09-18,345.06,346.84,344.6,346.73,348.102,355.5736294284113,340.6303705715886,47.82183932476472
1989-09-19,346.73,348.17,346.44,346.55,348.396,355.054833152068,341.73716684793203,47.11460455526959
1989-09-20,346.55,347.27,346.18,346.47,348.65999999999997,354.48199821003107,342.83800178996887,46.75997333122841
1989-09-21,346.47,348.46,344.96,345.7,348.71,354.4045846851682,343.0154153148318,43.15270775200456
1989-09-22,345.7,347.57,345.69,347.05,348.48650000000004,354.0664425576864,342.90655744231367,50.826742972297794
1989-09-25,347.05,347.05,343.7,344.23,348.17199999999997,353.97398368978696,342.370016310213,38.34910275851377
1989-09-26,344.23,347.02,344.13,344.33,347.784,353.52028671379594,342.04771328620404,38.9622118613198
1989-09-27,344.33,345.47,342.85,345.1,347.54699999999997,353.31719601963204,341.7768039803679,43.91745226555202
1989-09-28,345.1,348.61,345.1,348.6,347.4445,353.0531792703461,341.8358207296539,60.66551654364356
1989-09-29,348.6,350.31,348.12,349.15,347.3295,352.68078700700073,341.97821299299926,62.685982102307555
1989-10-02,349.15,350.99,348.35,350.87,347.18649999999997,351.936725590181,342.4362744098189,68.52066449934568
1989-10-03,350.87,354.73,350.85,354.71,347.294,352.61880748352064,341.9691925164793,77.55973643988813
1989-10-04,354.71,357.49,354.71,356.94,347.67900000000003,354.4996093260545,340.85839067394556,81.1806940093606
1989-10-05,356.94,357.63,356.28,356.97,348.11,356.0985523357342,340.1214476642658,81.22771339572097
1989-10-06,356.97,359.05,356.97,358.78,348.611,357.9190268698707,339.30297313012926,84.0090461488035
1989-10-09,358.76,359.86,358.06,359.8,349.21799999999996,359.7657093547028,338.67029064529714,85.4142343928285
1989-10-10,359.8,360.44,358.11,359.13,349.7395,361.17349819558086,338.3055018044192,80.08075254626368
1989-10-11,359.13,359.13,356.08,356.99,350.31600000000003,362.0014032202896,338.63059677971046,65.09958485745412
1989-10-12,356.99,356.99,354.91,355.39,350.9275,362.3122966488884,339.54270335111164,56.05325404582065
1989-10-13,355.39,355.53,332.81,333.65,350.357,363.91575805520927,336.7982419447908,17.63445591025898
1989-10-16,333.65,342.87,327.12,342.85,350.163,364.0473859292113,336.2786140707887,38.28779243714482
1989-10-17,342.84,342.85,335.69,341.16,349.8935,364.2735626233802,335.51343737661983,36.355547731517106
1989-10-18,341.16,343.39,339.03,341.76,349.658,364.4232416879972,334.89275831200285,37.6446517455216
1989-10-19,341.76,348.82,341.76,347.13,349.72950000000003,364.4277383118995,335.0312616881006,48.43125924725659
1989-10-20,347.04,347.57,344.47,347.16,349.735,364.42909834986466,335.04090165013537,48.488698471529325
1989-10-23,347.11,348.19,344.22,344.83,349.765,364.4141566130405,335.11584338695945,44.08796869219353
1989-10-24,344.83,344.83,335.13,343.7,349.73349999999994,364.4344821010892,335.03251789891067,41.95708422360608
1989-10-25,343.7,344.51,341.96,342.5,349.6035,364.5213865089678,334.6856134910322,39.61119006397568
1989-10-26,342.5,342.5,337.2,337.93,349.07,364.875741794801,333.264258205199,31.798615337373505
1989-10-27,337.93,337.97,333.26,335.06,348.3655,365.3670435522075,331.3639564477925,27.8222831111774
1989-10-30,335.06,337.04,334.48,335.07,347.57550000000003,365.5287439232619,329.62225607673815,27.8585512545081
1989-10-31,335.08,340.86,335.07,340.36,346.858,364.75761081610835,328.95838918389165,44.791473610421505
1989-11-01,340.36,341.74,339.79,341.2,346.071,363.4815846813683,328.66041531863175,47.0678200497397
1989-11-02,341.2,341.2,336.61,338.48,345.1465,362.0773267898885,328.2156732101115,40.78480477245981
1989-11-03,338.48,339.67,337.37,337.62,344.08849999999995,360.0489105935758,328.1280894064241,38.8908528417611
1989-11-06,337.61,337.62,332.33,332.61,342.72900000000004,357.6528754667517,327.8051245332484,29.639120526719196
1989-11-07,332.61,334.82,330.91,334.81,341.51300000000003,354.6685425181601,328.35745748183996,37.207707291265805
1989-11-08,334.81,339.41,334.81,338.15,340.571,351.58390515712154,329.5580948428785,47.16375892902932
1989-11-09,338.15,338.73,336.21,336.57,339.63,348.27255079304047,330.9874492069595,43.40711328023601
1989-11-10,336.57,339.1,336.57,339.1,339.9025,348.08245463890194,331.722545361098,50.66715801610228
1989-11-13,339.08,340.51,337.93,339.55,339.7375,347.79939706026346,331.67560293973656,51.93267308286756
1989-11-14,339.55,340.41,337.06,337.99,339.579,347.64778559960484,331.51021440039517,47.09975106083318
1989-11-15,338.0,340.54,337.14,340.54,339.51800000000003,347.5356452770893,331.50035472291074,54.9985197971205
1989-11-16,340.54,341.02,338.93,340.58,339.19050000000004,346.3925858820478,331.9884141179523,55.119809544545284
1989-11-17,340.58,342.24,339.85,341.61,338.913,345.1905057064489,332.6354942935511,58.44733449661735
1989-11-20,341.61,341.9,338.29,339.35,338.639,344.2746418398556,333.00335816014444,49.21013528692139
1989-11-21,339.35,340.21,337.53,339.59,338.4335,343.5697131247565,333.29728687524346,50.175015676748465
1989-11-22,339.59,341.92,339.59,341.91,338.40400000000005,343.44781810262776,333.36018189737234,58.88672120583066
1989-11-24,341.92,344.24,341.91,343.97,338.706,344.321243913695,333.090756086305,65.13271185082505
1989-11-27,343.98,346.24,343.97,345.61,339.2335,345.3650208896988,333.10197911030116,69.40270160127716
1989-11-28,345.61,346.33,344.41,345.77,339.7685,346.22883166818207,333.30816833181797,69.81877463675725
1989-11-29,345.77,345.77,343.36,343.6,339.93050000000005,346.61199203316386,333.24900796683625,57.56819215822127
1989-11-30,343.6,346.5,343.57,345.99,340.16999999999996,347.3666337159718,332.97336628402815,65.30464562561711
1989-12-01,346.01,351.88,345.99,350.63,340.77750000000003,349.3021907645576,332.25280923544244,75.3659483478765
1989-12-04,350.63,351.51,350.32,351.41,341.467,351.0779172572688,331.8560827427312,76.67777771130044
1989-12-05,351.41,352.24,349.58,349.58,342.3155,351.6257263525969,333.00527364740304,67.01663472959854
1989-12-06,349.58,349.94,347.91,348.55,343.0025,352.00341895891796,334.00158104108203,61.94768358857049
1989-12-07,348.55,349.84,346.0,347.59,343.4745,352.393684468251,334.55531553174893,57.28775553091005
1989-12-08,347.6,349.6,347.59,348.69,344.0805,352.66513615387845,335.4958638461215,61.15141388471521
1989-12-11,348.68,348.74,346.39,348.56,344.55350000000004,353.02440195904427,336.0825980409558,60.40629241424875
1989-12-12,348.56,352.21,348.41,351.73,345.1625,353.86690148791945,336.4580985120806,70.51482475392962
1989-12-13,351.7,354.1,351.65,352.75,345.9005,354.54705568783845,337.2539443121616,73.06767101167297
1989-12-14,352.74,352.75,350.08,350.93,346.41999999999996,354.9583000896422,337.8816999103577,62.01349709105929
1989-12-15,350.97,351.86,346.08,350.14,346.898,355.1244057509144,338.6715942490857,57.645614913764554
1989-12-18,350.14,350.88,342.19,343.69,347.002,354.99623897827894,339.0077610217211,34.652436845434366
1989-12-19,343.69,343.74,339.63,342.46,347.15749999999997,354.6289245101088,339.68607548989115,31.85651934249519
1989-12-20,342.5,343.7,341.79,342.84,347.32000000000005,354.2177647027472,340.4222352972529,33.76165726573265
1989-12-21,342.84,345.03,342.84,344.78,347.46349999999995,353.9971804329357,340.9298195670642,43.12793713471383
1989-12-22,344.78,347.53,344.76,347.42,347.636,353.9601372201016,341.31186277989843,53.46091729013434
1989-12-26,347.42,347.87,346.53,346.81,347.696,353.9617041440511,341.43029585594894,50.99093735919989
1989-12-27,346.84,349.12,346.81,348.81,347.848,354.0642760894911,341.6317239105089,58.28253929152212
1989-12-28,348.8,350.68,348.76,350.67,348.2015,354.2009535715863,342.2020464284137,64.0259143153344
1989-12-29,350.68,353.41,350.67,353.4,348.572,354.90249628051527,342.24150371948474,70.82763200887804
1990-01-02,353.4,359.69,351.98,359.69,349.025,357.0463858889015,341.00361411109844,80.58603853064523
1990-01-03,359.69,360.59,357.89,358.76,349.39250000000004,358.47699662596057,340.3080033740395,76.23548420697371
1990-01-04,358.76,358.76,352.89,355.67,349.697,359.2062843274755,340.1877156725245,63.162679538052444
1990-01-05,355.67,355.67,351.35,352.2,349.8795,359.43608048289417,340.32291951710584,51.67978860815704
1990-01-08,352.2,354.24,350.54,353.79,350.1895,359.83519492188265,340.5438050781174,55.91697562138496
1990-01-09,353.83,354.17,349.61,349.62,350.236,359.86020063664785,340.61179936335213,44.19056284658987
1990-01-10,349.62,349.62,344.32,347.31,350.1735,359.8595643791796,340.4874356208204,38.96726002365595
1990-01-11,347.31,350.14,347.31,348.53,350.0135,359.6970254019517,340.32997459804835,43.06804965951999
1990-01-12,348.53,348.53,339.49,339.93,349.37250000000006,359.94935233247014,338.79564766753,27.848700385935658
1990-01-15,339.93,339.94,336.57,337.0,348.67600000000004,360.5732113494911,336.778788650509,24.45189629526641
1990-01-16,337.0,340.75,333.37,340.75,348.20649999999995,360.5915661770638,335.8214338229361,35.983035128104035
1990-01-17,340.77,342.01,336.26,337.4,347.892,361.0549889422753,334.7290110577247,31.09143598713473
1990-01-18,337.4,338.38,333.98,338.19,347.6785,361.34147998626173,334.01552001373824,33.54943626639866
1990-01-19,338.19,340.48,338.19,339.15,347.494,361.5267382629914,333.46126173700867,36.71465639642565
1990-01-22,339.14,339.96,330.28,330.38,346.774,362.73787026018255,330.81012973981746,24.44238225182714
1990-01-23,330.38,332.76,328.67,331.61,345.9835,363.31947570614193,328.64752429385805,28.319762897405383
1990-01-24,331.61,331.71,324.17,330.26,345.156,363.852447622047,326.459552377953,26.591612936152302
1990-01-25,330.26,332.33,325.33,326.08,344.0195,364.46251911475053,323.57648088524945,21.831962934025597
1990-01-26,326.09,328.58,321.44,325.8,342.776,364.501081696891,321.05091830310903,21.534052467983003
1990-01-29,325.8,327.31,321.79,325.2,341.36600000000004,363.8355606028236,318.8964393971765,20.831224710593304
1990-01-30,325.2,325.73,319.83,322.98,339.53049999999996,361.6929637382021,317.36803626179784,18.283605005362134
1990-01-31,322.98,329.08,322.98,329.08,338.0465,358.711621671163,317.38137832883695,41.11563623793528
1990-02-01,329.08,329.86,327.76,328.79,336.7025,355.99221787738844,317.41278212261153,40.49497791031452
1990-02-02,328.79,332.1,328.09,330.92,335.63849999999996,353.6330351645782,317.64396483542174,47.24408396233536
1990-02-05,330.92,332.16,330.45,331.85,334.5415,350.42842448126623,318.65457551873374,50.09564287781777
1990-02-06,331.85,331.86,328.2,329.66,333.5435,347.8736012226853,319.2133987773147,43.68048040844561
1990-02-07,329.66,333.76,326.55,333.75,332.8655,345.65326960922914,320.07773039077085,55.86081273277603
1990-02-08,333.75,336.09,332.0,332.96,332.087,342.54256633416867,321.6314336658313,53.29210461719837
1990-02-09,333.02,334.6,332.41,333.62,331.77149999999995,341.592114784046,321.9508852159539,55.27466254099718
1990-02-12,333.62,333.62,329.97,330.08,331.4255,340.953750460703,321.897249539297,43.775338078604264
1990-02-13,330.08,331.61,327.92,331.02,330.939,339.39601676901276,322.4819832309873,47.144405401143246
1990-02-14,331.02,333.2,330.64,332.01,330.66949999999997,338.58584278929857,322.7531572107014,50.73199734856771
1990-02-15,332.01,335.21,331.61,334.89,330.5045,337.87992855131654,323.1290714486835,59.87403092093051
1990-02-16,334.89,335.64,332.42,332.72,330.183,336.4487300158374,323.9172699841626,51.5567966520317
1990-02-20,332.72,332.72,326.26,327.99,330.0635,336.4041268160837,323.72287318391625,38.20795584525876
1990-02-21,327.91,328.17,324.47,327.67,329.8665,336.2495013563822,323.48349864361774,37.45102179238458
1990-02-22,327.67,330.98,325.7,325.7,329.63849999999996,336.28273858057327,322.99426141942666,32.830920898596275
1990-02-23,325.7,326.15,322.1,324.15,329.54200000000003,336.4544985200189,322.6295014799812,29.524324849930395
1990-02-26,324.16,328.67,323.98,328.67,329.6855,336.3868509242775,322.9841490757225,47.362424889939554
1990-02-27,328.68,331.94,328.47,330.26,329.9385,336.30028814649154,323.5767118535084,52.26631683908658
1990-02-28,330.26,333.48,330.16,331.89,330.384,335.88350964319324,324.8844903568068,57.004446580364494
1990-03-01,331.89,334.4,331.08,332.74,330.567,336.1270533885922,325.00694661140784,59.427658006372994
