open,high,low,close,sma_20,upper_bb,lower_bb
0.0,90.16999816894531,89.13999938964844,89.63999938964844,88.77049980163574,91.01560170319735,86.52539790007413
0.0,89.88999938964844,88.97000122070312,89.41000366210938,88.88149986267089,91.01429467431574,86.74870505102605
0.0,89.63999938964844,88.68000030517578,89.20999908447266,88.97599983215332,90.98114527618353,86.97085438812312
0.0,89.19999694824219,88.06999969482422,88.45999908447266,89.02649993896485,90.91744545293338,87.13555442499631
0.0,89.18000030517578,88.16000366210938,88.86000061035156,89.12449989318847,90.73355994275674,87.5154398436202
0.0,89.91000366210938,88.62000274658203,89.63999938964844,89.23849983215332,90.62948319841982,87.84751646588683
0.0,90.45999908447266,89.30999755859375,89.79000091552734,89.33600006103515,90.57982103932834,88.09217908274196
0.0,90.58999633789062,89.38999938964844,90.16999816894531,89.45,90.54481030843056,88.35518969156945
0.0,90.87999725341797,89.7300033569336,90.48999786376953,89.53050003051757,90.68402852870638,88.37697153232877
0.0,90.79000091552734,89.7699966430664,90.25,89.59550018310547,90.75777372301359,88.43322664319736
0.0,90.77999877929688,89.6500015258789,90.11000061035156,89.633500289917,90.81156635907026,88.45543422076373
0.0,91.2699966430664,89.81999969482422,90.9800033569336,89.72650032043457,91.02172629702602,88.43127434384311
0.0,93.30999755859375,91.4000015258789,92.91999816894531,89.89700012207031,91.81855664394466,87.97544360019596
0.0,95.88999938964844,93.5999984741211,94.44999694824219,90.10950012207032,92.91076489241811,87.30823535172252
0.0,94.72000122070312,92.87000274658203,93.43000030517578,90.2400001525879,93.40074480680032,87.07925549837547
0.0,94.4800033569336,92.75,93.86000061035156,90.4435001373291,93.98357495897191,86.90342531568628
0.0,95.70999908447266,93.97000122070312,94.54000091552734,90.6970001220703,94.64604370830125,86.74795653583936
0.0,95.08999633789062,93.70999908447266,94.33999633789062,90.94599990844726,95.15925782477458,86.73274199211994
0.0,96.0,94.08000183105469,95.7699966430664,91.29099960327149,95.89992710201194,86.68207210453103
0.0,97.91000366210938,96.05000305175781,96.63999938964844,91.6479995727539,96.7522939431341,86.5437052023737
0.0,97.75,95.95999908447266,96.81999969482422,92.00699958801269,97.51097996876928,86.5030192072561
0.0,96.93000030517578,95.30000305175781,95.86000061035156,92.32949943542481,97.94745291480346,86.71154595604615
0.0,97.0999984741211,95.23999786376953,96.83000183105469,92.7104995727539,98.46945915420577,86.95153999130204
0.0,98.30000305175781,96.41000366210938,97.66999816894531,93.17099952697754,98.97164089272736,87.37035816122771
0.0,98.11000061035156,96.44000244140625,97.25,93.59049949645996,99.2910861683659,87.88991282455402
0.0,97.61000061035156,95.83999633789062,96.26000213623047,93.92149963378907,99.42150616680273,88.42149310077541
0.0,96.43000030517578,94.56999969482422,95.93000030517578,94.22849960327149,99.43512807116821,89.02187113537477
0.0,97.44000244140625,95.55999755859375,96.52999877929688,94.54649963378907,99.47911160737912,89.61388766019901
0.0,97.5,95.81999969482422,96.19000244140625,94.8314998626709,99.4242179306962,90.23878179464559
0.0,96.68000030517578,95.33000183105469,95.9000015258789,95.11399993896484,99.18565963933641,91.04234023859327
0.0,96.69000244140625,95.3499984741211,95.91999816894531,95.40449981689453,98.73440516353944,92.07459447024962
0.0,97.47000122070312,95.5999984741211,97.19999694824219,95.71549949645996,98.40593110708316,93.02506788583675
0.0,98.88999938964844,97.13999938964844,98.06999969482422,95.9729995727539,98.51879997095261,93.4271991745552
0.0,99.11000061035156,97.4000015258789,98.76000213623047,96.18849983215333,98.91475666366608,93.46224300064057
0.0,100.16000366210938,98.61000061035156,99.3499984741211,96.48449974060058,99.23510532314036,93.7338941580608
0.0,100.31999969482422,98.62999725341797,99.5999984741211,96.77149963378906,99.5665575085653,93.97644175901283
0.0,100.04000091552734,98.19000244140625,98.62000274658203,96.97549972534179,99.67885872625887,94.27214072442472
0.0,99.05999755859375,97.41999816894531,98.12000274658203,97.16450004577636,99.60810818927456,94.72089190227817
0.0,99.43000030517578,97.6500015258789,99.08999633789062,97.33050003051758,99.82576185359896,94.8352382074362
0.0,99.16999816894531,97.52999877929688,98.05000305175781,97.40100021362305,99.89379247103368,94.90820795621242
0.0,97.73999786376953,96.2699966430664,97.08000183105469,97.41400032043457,99.89672637678154,94.93127426408759
0.0,97.80000305175781,96.30000305175781,96.80000305175781,97.46100044250488,99.85382121808014,95.06817966692962
0.0,97.13999938964844,96.01000213623047,96.58000183105469,97.44850044250488,99.85775596454754,95.03924492046222
0.0,97.2300033569336,95.94999694824219,96.86000061035156,97.40800056457519,99.82878333563878,94.9872177935116
0.0,97.97000122070312,96.5,97.23999786376953,97.40750045776367,99.82842479381286,94.98657612171449
0.0,97.94999694824219,96.62999725341797,97.3499984741211,97.46200027465821,99.82247765829004,95.10152289102638
0.0,98.5199966430664,97.01000213623047,98.13999938964844,97.57250022888184,99.83592837496525,95.30907208279842
0.0,100.2699966430664,97.97000122070312,99.94999694824219,97.74350013732911,100.1850535739624,95.30194670069581
0.0,101.83999633789062,99.9000015258789,100.31999969482422,97.95,100.53284914638112,95.36715085361888
0.0,100.80999755859375,99.36000061035156,100.12000274658203,98.16100006103515,100.72815161778175,95.59384850428856
0.0,101.20999908447266,99.55000305175781,100.20999908447266,98.37550010681153,100.87012046280884,95.88087975081422
0.0,100.70999908447266,99.30000305175781,99.93000030517578,98.5120002746582,101.03440047651718,95.98960007279923
0.0,100.5999984741211,99.16000366210938,99.55000305175781,98.58600044250488,101.1404373648225,96.03156352018726
0.0,99.9800033569336,98.43000030517578,99.56999969482422,98.62650032043457,101.21796916179896,96.03503147907018
0.0,100.68000030517578,98.88999938964844,99.4800033569336,98.6330005645752,101.23274949501644,96.03325163413396
0.0,99.54000091552734,97.97000122070312,98.33999633789062,98.57000045776367,101.13187416071679,96.00812675481055
0.0,98.58999633789062,97.0999984741211,97.41999816894531,98.51000022888184,101.12264920194089,95.89735125582278
0.0,97.94000244140625,96.52999877929688,97.48999786376953,98.4784999847412,101.12590789672414,95.83109207275827
0.0,97.77999877929688,96.1500015258789,96.51000213623047,98.3495002746582,101.12001755809628,95.57898299122012
0.0,96.73999786376953,95.41999816894531,96.01000213623047,98.24750022888183,101.20813178850067,95.286868669263
0.0,96.76000213623047,95.5199966430664,96.23999786376953,98.20550003051758,101.258267343003,95.15273271803217
0.0,96.9800033569336,95.48999786376953,95.8499984741211,98.15799980163574,101.33007979813344,94.98591980513804
0.0,96.05999755859375,94.30999755859375,94.5999984741211,98.05899963378906,101.54636660409845,94.57163266347966
0.0,95.4800033569336,93.98999786376953,94.9800033569336,97.96499977111816,101.68221745622299,94.24778208601333
0.0,95.79000091552734,94.44000244140625,95.4000015258789,97.87299995422363,101.75327174798444,93.99272816046282
0.0,96.26000213623047,95.0,95.56999969482422,97.78400001525878,101.79425735134622,93.77374267917135
0.0,95.95999908447266,94.87000274658203,95.52999877929688,97.65349998474122,101.78307137554157,93.52392859394087
0.0,95.6500015258789,94.62000274658203,95.08999633789062,97.41049995422364,101.54304426386786,93.27795564457942
0.0,95.19999694824219,93.77999877929688,94.2699966430664,97.10799980163574,101.22951146091782,92.98648814235366
0.0,94.83000183105469,93.58999633789062,94.31999969482422,96.81799964904785,100.86265455681223,92.77334474128347
0.0,95.31999969482422,94.0199966430664,94.88999938964844,96.55199966430663,100.34958236570921,92.75441696290406
0.0,95.66999816894531,94.27999877929688,95.2699966430664,96.31899948120117,99.8027852316585,92.83521373074385
0.0,96.48999786376953,94.91999816894531,95.93000030517578,96.13799934387207,99.2737470605775,93.00225162716663
0.0,96.83000183105469,95.5,96.23999786376953,95.97149925231933,98.66197649262234,93.28102201201632
0.0,96.66000366210938,95.41999816894531,96.25,95.80999908447265,97.94393478556428,93.67606338338102
0.0,97.87999725341797,95.88999938964844,97.58000183105469,95.77199935913086,97.73658751878233,93.80741119947939
0.0,98.83999633789062,97.23999786376953,97.77999877929688,95.78999938964844,97.82355024303494,93.75644853626194
0.0,97.9800033569336,96.5199966430664,96.87000274658203,95.75899963378906,97.70024209213614,93.81775717544198
0.0,98.41000366210938,96.70999908447266,98.12000274658203,95.83949966430664,98.02946393614224,93.64953539247105
0.0,99.18000030517578,97.48999786376953,98.02999877929688,95.94049949645996,98.33988220828371,93.54111678463622
0.0,98.56999969482422,97.0199966430664,97.75,96.01599960327148,98.54650881423916,93.4854903923038
0.0,98.12999725341797,96.72000122070312,97.72000122070312,96.10949974060058,98.7499835376181,93.46901594358306
0.0,98.7300033569336,97.19999694824219,98.44000244140625,96.30149993896484,99.03657819176641,93.56642168616327
99.08000183105469,99.08000183105469,99.08000183105469,99.08000183105469,96.50649986267089,99.43247508133562,93.58052464400616
0.0,100.16999816894531,98.5999984741211,99.54000091552734,96.71349983215332,99.88532090884806,93.54167875545858
0.0,100.51000213623047,98.9000015258789,100.0,96.93499984741212,100.37774594016929,93.49225375465494
0.0,101.18000030517578,99.37000274658203,100.68000030517578,97.19249992370605,100.94887703533321,93.43612281207889
0.0,101.45999908447266,99.94999694824219,100.66000366210938,97.47100028991699,101.39329995211772,93.54870062771626
0.0,103.20999908447266,100.18000030517578,102.91999816894531,97.90350036621093,102.22675673537219,93.58024399704968
0.0,105.41000366210938,102.81999969482422,103.51000213623047,98.36300048828124,103.02299076500125,93.70301021156124
0.0,104.66999816894531,102.75,103.91999816894531,98.81450042724609,103.79636463644879,93.83263621804339
0.0,104.83999633789062,103.02999877929688,103.55000305175781,99.22850074768067,104.34449558264853,94.1125059127128
0.0,104.3499984741211,102.5999984741211,104.01000213623047,99.6325008392334,104.92483877348955,94.34016290497725
0.0,105.72000122070312,103.69999694824219,104.5,100.04550094604492,105.50952845091227,94.58147344117758
0.0,105.11000061035156,103.0999984741211,103.66000366210938,100.41600112915039,105.80072569261173,95.03127656568904
0.0,104.66999816894531,102.8499984741211,103.95999908447266,100.7350009918213,106.16802457002935,95.30197741361324
0.0,104.9800033569336,103.4000015258789,103.97000122070312,101.0445011138916,106.47398536971463,95.61501685806857
0.0,104.37999725341797,102.86000061035156,103.8499984741211,101.39350090026855,106.58529672388052,96.20170507665658
0.0,105.1500015258789,103.41000366210938,104.6500015258789,101.72000083923339,106.86611834073285,96.57388333773393
0.0,106.2699966430664,104.33999633789062,105.08000183105469,102.07250099182129,107.11923750215725,97.02576448148533
0.0,105.9800033569336,104.2300033569336,104.7300033569336,102.42150115966797,107.16597476090003,97.67702755843591
0.0,105.19999694824219,103.44000244140625,103.88999938964844,102.73000106811523,106.96199904918312,98.49800308704734
0.0,104.79000091552734,103.13999938964844,104.30999755859375,103.02350082397462,106.79153930265407,99.25546234529516
0.0,105.68000030517578,104.12000274658203,104.91000366210938,103.31500091552735,106.67887412089387,99.95112771016083
0.0,105.86000061035156,104.29000091552734,105.08000183105469,103.59200096130371,106.53279665377518,100.65120526883224
0.0,105.68000030517578,104.23999786376953,104.9000015258789,103.83700103759766,106.29452313243097,101.37947894276435
0.0,105.13999938964844,103.61000061035156,103.95999908447266,104.0010009765625,105.95832330521968,102.04367864790531
0.0,104.33999633789062,102.91999816894531,103.38999938964844,104.13750076293945,105.35458890723213,102.92041261864678
0.0,104.26000213623047,102.69999694824219,103.5,104.16650085449218,105.28509644175979,103.04790526722458
0.0,104.05000305175781,102.62999725341797,103.29000091552734,104.15550079345704,105.30517424516131,103.00582734175276
0.0,104.2699966430664,102.7300033569336,103.68000030517578,104.14350090026855,105.30843299640145,102.97856880413565
0.0,104.83000183105469,103.30999755859375,104.48999786376953,104.19050064086915,105.33018741067647,103.05081387106182
0.0,106.19000244140625,104.51000213623047,105.37999725341797,104.25900039672851,105.51205446227216,103.00594633118486
0.0,106.48999786376953,104.76000213623047,105.41999816894531,104.30500030517578,105.65880208805909,102.95119852229247
0.0,107.19000244140625,105.5,106.79000091552734,104.46150016784668,106.17676075835496,102.7462395773384
0.0,108.05000305175781,106.41999816894531,106.9800033569336,104.61250038146973,106.64437265418292,102.58062810875654
0.0,107.4800033569336,106.0199966430664,106.98999786376953,104.76350021362305,107.02968497640215,102.49731545084394
0.0,107.8499984741211,105.87000274658203,106.33999633789062,104.88800010681152,107.21563358691989,102.56036662670314
0.0,106.62000274658203,104.7699966430664,105.0999984741211,104.91049995422364,107.23714623293839,102.58385367550889
0.0,105.12000274658203,103.55999755859375,104.12000274658203,104.8625,107.2139013220184,102.5110986779816
0.0,105.02999877929688,102.75,103.20999908447266,104.78649978637695,107.2514478314206,102.3215517413333
0.0,103.81999969482422,102.12000274658203,102.52999877929688,104.71849975585937,107.35653953283264,102.0804599788861
0.0,103.29000091552734,101.27999877929688,101.7300033569336,104.58950004577636,107.54488314625888,101.63411694529384
0.0,102.54000091552734,100.66000366210938,101.9000015258789,104.43899993896484,107.62335472324759,101.2546451546821
0.0,102.69000244140625,101.12999725341797,101.83999633789062,104.27699966430664,107.64822785299,100.90577147562328
0.0,102.36000061035156,101.05000305175781,101.86000061035156,104.12499961853027,107.64864233459616,100.60135690246437
0.0,103.1500015258789,101.58000183105469,102.62000274658203,104.05799980163575,107.6452370131034,100.47076259016809
0.0,103.44000244140625,101.33000183105469,101.66000366210938,103.97150001525878,107.7069293368188,100.23607069369876
0.0,102.37999725341797,100.94000244140625,101.95999908447266,103.89449996948242,107.73292197576333,100.05607796320152
0.0,103.08000183105469,101.6500015258789,102.54000091552734,103.85699996948242,107.73474131418202,99.97925862478282
0.0,103.41999816894531,102.12999725341797,102.95999908447266,103.82099990844726,107.71897595051449,99.92302386638003
0.0,103.55999755859375,102.18000030517578,102.5999984741211,103.72649993896485,107.64775680434214,99.80524307358756
0.0,103.36000061035156,101.76000213623047,103.05999755859375,103.61049995422363,107.46245134745723,99.75854856099002
0.0,104.0999984741211,102.54000091552734,103.2699966430664,103.50299987792968,107.26118529345521,99.74481446240415
0.0,104.2300033569336,102.81999969482422,103.5199966430664,103.33949966430664,106.76540915875559,99.9135901698577
0.0,104.88999938964844,103.30999755859375,104.58999633789062,103.21999931335449,106.25574888598842,100.18424974072056
0.0,105.36000061035156,103.9000015258789,104.45999908447266,103.09349937438965,105.63906721065467,100.54793153812463
0.0,105.63999938964844,103.80000305175781,105.38999938964844,103.04599952697754,105.36155989879877,100.7304391551563
0.0,106.2300033569336,104.41999816894531,104.87999725341797,103.03499946594238,105.31123181823553,100.75876711364923
0.0,105.33999633789062,104.06999969482422,104.66000366210938,103.06199951171875,105.40427400895189,100.71972501448562
0.0,104.62999725341797,102.43000030517578,102.61000061035156,103.0319995880127,105.38165066498476,100.68234851104063
0.0,102.3499984741211,100.47000122070312,101.26000213623047,102.96849975585937,105.44072063916087,100.49627887255787
0.0,101.76000213623047,99.88999938964844,100.48999786376953,102.90649948120117,105.56469946864773,100.2482994937546
0.0,101.02999877929688,99.04000091552734,99.33000183105469,102.77799949645996,105.85633402425613,99.69966496866378
0.0,99.26000213623047,97.12000274658203,97.94999694824219,102.58349952697753,106.33035323519988,98.83664581875519
0.0,98.83999633789062,96.62999725341797,98.18000030517578,102.39949951171874,106.62660677140249,98.172392252035
0.0,98.94999694824219,97.12999725341797,97.48999786376953,102.14299926757812,106.90278270422365,97.38321583093258
0.0,98.55999755859375,96.33000183105469,97.30999755859375,101.92549896240234,107.15280178582752,96.69819613897717
0.0,97.70999908447266,95.58999633789062,96.02999877929688,101.62899894714356,107.48318840169753,95.77480949258958
0.0,96.62000274658203,94.30000305175781,94.58999633789062,101.23149871826172,107.85438236138322,94.60861507514022
0.0,95.48999786376953,91.6500015258789,95.05999755859375,100.83649864196778,107.9495186335991,93.72347865033646
0.0,95.80000305175781,92.72000122070312,93.1500015258789,100.36399879455567,108.20228120305288,92.52571638605846
0.0,97.41000366210938,94.12999725341797,96.8499984741211,100.05349884033203,107.93399137480309,92.17300630586097
0.0,97.30999755859375,94.83999633789062,95.61000061035156,99.67049903869629,107.636879894671,91.70411818272159
0.0,96.9800033569336,94.77999877929688,96.18000030517578,99.30349922180176,107.199154069711,91.40784437389252
0.0,96.48999786376953,94.83999633789062,95.19000244140625,98.83349952697753,106.52049874655458,91.14650030740049
0.0,94.75,93.13999938964844,93.8499984741211,98.30299949645996,105.8175674615485,90.78843153137142
0.0,94.73999786376953,92.88999938964844,94.44999694824219,97.75599937438965,104.66689624761683,90.84510250116246
0.0,95.5,93.80999755859375,94.41999816894531,97.23299942016601,103.41905050787479,91.04694833245723
0.0,95.38999938964844,93.94000244140625,94.7699966430664,96.73849906921387,101.92521716779278,91.55178097063497
0.0,94.9000015258789,92.95999908447266,93.12999725341797,96.26449890136719,100.8947869187075,91.63421088402688
0.0,93.52999877929688,91.7699966430664,92.48999786376953,95.82599868774415,100.11267573727407,91.53932163821422
0.0,94.0,92.29000091552734,92.70999908447266,95.4369987487793,99.33610112230663,91.53789637525198
0.0,94.08000183105469,92.58999633789062,93.70999908447266,95.1559986114502,98.66424693923733,91.64775028366307
0.0,95.02999877929688,93.58999633789062,94.41999816894531,94.97949867248535,98.24250682419314,91.71649052077755
0.0,95.86000061035156,94.29000091552734,95.25,94.83299865722657,97.73399741877664,91.9319998956765
0.0,95.83000183105469,94.48999786376953,95.01000213623047,94.70899887084961,97.33033589918278,92.08766184251644
0.0,95.91000366210938,94.54000091552734,95.4800033569336,94.6174991607666,96.97059329096757,92.26440503056563
0.0,96.16999816894531,94.9800033569336,95.79000091552734,94.60549926757812,96.93054469669276,92.28045383846349
0.0,96.5199966430664,95.16999816894531,95.98999786376953,94.67549934387208,97.08147077406412,92.26952791368004
0.0,96.51000213623047,94.87999725341797,95.1500015258789,94.67999954223633,97.08933342666757,92.2706656578051
0.0,94.91999816894531,93.4800033569336,93.75,94.70999946594239,97.05315216450586,92.36684676737892
0.0,94.94000244140625,93.29000091552734,94.69999694824219,94.60249938964844,96.71853394657552,92.48646483272137
0.0,96.69000244140625,95.01000213623047,96.27999877929688,94.6359992980957,96.83863462325336,92.43336397293804
0.0,96.95999908447266,95.37000274658203,96.1500015258789,94.63449935913086,96.83274410982503,92.43625460843668
0.0,97.69999694824219,95.87999725341797,97.44000244140625,94.74699935913085,97.27109247585607,92.22290624240564
0.0,98.58000183105469,96.83000183105469,97.48999786376953,94.92899932861329,97.69417446249514,92.16382419473143
0.0,98.0999984741211,96.58000183105469,97.08000183105469,95.06049957275391,97.97582898181543,92.1451701636924
0.0,97.4800033569336,96.13999938964844,96.62999725341797,95.17099952697754,98.15092596723957,92.1910730867155
0.0,97.55999755859375,96.06999969482422,97.11000061035156,95.28799972534179,98.38315582240347,92.19284362828012
0.0,97.58000183105469,96.2699966430664,96.58999633789062,95.46099967956543,98.43260563688982,92.48939372224105
0.0,97.06999969482422,95.58999633789062,96.05999755859375,95.63949966430664,98.26886024758213,93.01013908103116
0.0,96.44000244140625,95.19999694824219,96.04000091552734,95.80599975585938,98.04739420483098,93.56460530688777
0.0,96.27999877929688,94.87999725341797,95.33000183105469,95.88699989318847,97.91654056590247,93.85745922047448
0.0,94.33000183105469,92.63999938964844,93.44000244140625,95.83800010681152,98.05530528791707,93.62069492570598
0.0,94.8499984741211,93.05000305175781,94.23999786376953,95.7875,98.10493790431295,93.47006209568704
0.0,95.19999694824219,93.69999694824219,94.68000030517578,95.77099990844727,98.11627826369593,93.4257215531986
0.0,95.66000366210938,94.11000061035156,94.70999908447266,95.73249969482421,98.12274163825265,93.34225775139578
0.0,96.62000274658203,94.7699966430664,96.30999755859375,95.75849952697754,98.16264709099347,93.35435196296162
0.0,97.88999938964844,95.98999786376953,97.5199966430664,95.83499946594239,98.36427570805081,93.30572322383397
0.0,97.51000213623047,96.1500015258789,96.66000366210938,95.9104995727539,98.44382633873941,93.3771728067684
0.0,97.19000244140625,95.81999969482422,96.27999877929688,96.03699951171875,98.36001991215853,93.71397911127896
0.0,97.02999877929688,95.4800033569336,96.11000061035156,96.10749969482421,98.34363172879353,93.8713676608549
0.0,96.95999908447266,95.22000122070312,96.7300033569336,96.12999992370605,98.38243675231185,93.87756309510026
0.0,98.54000091552734,96.80999755859375,97.80000305175781,96.2125,98.58565581804514,93.83934418195487
0.0,99.41999816894531,97.5199966430664,98.58000183105469,96.26949996948242,98.81527865483986,93.72372128412499
0.0,99.79000091552734,98.25,99.12999725341797,96.35149993896485,99.15537124755672,93.54762863037298
0.0,99.30000305175781,97.83000183105469,98.80000305175781,96.4375,99.43432569865463,93.44067430134537
0.0,99.95999908447266,98.62000274658203,99.33000183105469,96.57250022888184,99.83713015673368,93.30787030103
0.0,99.75,98.27999877929688,98.7699966430664,96.65550003051757,100.05911715217586,93.25188290885929
0.0,99.41000366210938,97.94999694824219,99.0999984741211,96.7810001373291,100.35526992796957,93.20673034668863
0.0,100.91000366210938,99.31999969482422,99.93000030517578,96.9745002746582,100.79496271078959,93.1540378385268
0.0,101.12999725341797,99.58000183105469,100.69000244140625,97.20700035095214,101.34110050537619,93.0729001965281
0.0,100.87999725341797,99.11000061035156,99.45999908447266,97.41350021362305,101.56538654195823,93.26161388528787
0.0,100.0,98.33000183105469,99.4800033569336,97.71550025939942,101.51408532945825,93.91691518934059
0.0,100.3499984741211,98.91000366210938,99.72000122070312,97.9895004272461,101.51314435157664,94.46585650291556
0.0,100.56999969482422,99.22000122070312,99.75,98.24300041198731,101.48215685654108,95.00384396743354
0.0,100.3499984741211,98.9000015258789,99.9000015258789,98.50250053405762,101.35886505404767,95.64613601406757
0.0,101.05000305175781,99.3499984741211,100.5999984741211,98.71700057983398,101.5240072157145,95.90999394395345
0.0,101.30999755859375,99.66999816894531,100.16000366210938,98.84900093078613,101.66727092359365,96.03073093797862
0.0,101.66000366210938,99.98999786376953,101.19000244140625,99.07550086975098,101.88113812383472,96.26986361566725
0.0,102.58999633789062,101.02999877929688,101.86000061035156,99.35450096130371,102.09875381727208,96.61024810533534
0.0,102.33000183105469,100.98999786376953,101.55000305175781,99.62650108337402,102.07966888834162,97.17333327840643
0.0,102.06999969482422,100.68000030517578,101.05000305175781,99.84250106811524,101.95955921729895,97.72544291893153
0.0,101.41000366210938,99.47000122070312,99.93000030517578,99.94900093078613,101.83513905086409,98.06286281070817
0.0,100.37999725341797,99.01000213623047,99.95999908447266,100.01800079345703,101.79083370875333,98.24516787816074
0.0,100.5199966430664,99.0999984741211,99.5,100.03650093078613,101.77775746587353,98.29524439569873
0.0,99.06999969482422,97.56999969482422,98.08999633789062,100.00100059509278,101.8724832987721,98.12951789141346
0.0,98.73999786376953,97.4800033569336,98.05000305175781,99.93700065612794,101.98437936032096,97.88962195193491
0.0,98.06999969482422,96.51000213623047,97.16000366210938,99.85650100708008,102.20198122816689,97.51102078599328
